V1,V2,V3,V4,target
-0.078850057,-0.063542671,-0.141193897,-0.744480798,1
0.516578752,0.288278711,0.683805804,-0.621405998,0
1.320626925,0.374142637,1.081837939,1.995620795,1
1.13062618,-0.236795907,1.01130407,-0.348305613,0
1.20978486,0.160695207,0.41108809,-1.108191698,0
-0.216390024,-1.413886299,1.332598746,-1.025551054,0
-1.814517829,0.201784841,-0.277968742,1.007882966,0
0.643746868,0.570181408,2.109079739,0.852177921,1
1.060927977,1.443672062,0.237765082,1.399336077,1
0.172458755,0.487066216,0.218339773,0.723929064,0
-0.084310839,0.007179768,-0.30921552,-0.018213403,0
1.048097766,0.444582885,1.153196472,-1.37061476,0
0.421594397,-1.834164179,-1.178675888,1.076728554,0
-1.241862548,-1.981626252,-0.914698844,-0.96868957,0
1.619996853,0.688055209,-0.088999294,0.2425024,0
-0.255392552,-0.721059334,0.134767862,0.191325053,0
-0.02904371,-0.074282854,1.808261485,1.166635638,1
-0.20721682,0.434756013,-0.536820087,0.386295819,0
-0.056885316,0.309089551,0.26529835,-0.056955308,1
-0.382025053,0.524374698,3.463489326,0.690020262,0
0.282219146,-0.099693061,-0.387221798,-0.609009838,0
0.53479869,-0.472604277,1.503530716,0.137948212,1
0.732894431,-0.676411714,-0.018385313,-0.084060302,0
-0.770352169,-0.311245328,0.056955507,0.258308955,0
0.827062607,0.672100082,2.021260399,-0.384205494,1
-0.630379597,1.409291299,-0.925762106,0.599327508,0
-0.051131699,-0.03060449,0.229609243,-0.890661571,0
0.892959959,1.109603515,-0.179166006,-0.029132786,0
0.953955607,-0.285904297,-1.064655297,-1.105246511,0
0.175375125,-1.224212984,1.243088984,-0.591657758,0
0.000720912,-0.445493456,-1.124671724,0.935379058,0
2.607561992,0.536037831,-1.446912877,1.203941598,1
-0.167036737,1.279188115,-0.178009428,-0.915390818,1
1.173257364,1.572938244,-0.480410797,2.873810914,1
0.474724099,-1.034814897,1.443748268,0.530661802,1
0.914155682,2.155656757,0.156362603,0.626652196,1
0.445535524,1.238190105,0.655899288,1.330279835,0
0.638024005,1.778160309,1.367589184,0.379901782,1
-1.194810431,-0.079928602,-0.259518008,-0.976282669,1
1.215972248,-0.357647683,-0.612493647,-0.548536767,0
0.8242772,-1.146879656,0.413254798,1.400966675,0
1.206546856,1.035411975,-1.638096487,0.021039225,0
1.174662827,2.882887897,0.662873832,1.466925549,1
1.502405724,0.809417428,1.259638451,0.687931657,1
0.304425836,-0.510125814,-1.358765869,-1.646008184,0
-0.182562821,-0.930964596,-0.484983905,0.405190198,0
-0.452823551,0.714176677,0.056780713,1.34724292,0
0.573622476,2.958432963,1.360743015,-0.708379204,1
-1.773728686,1.294734592,1.370771181,0.373100278,0
-0.175223172,1.374146649,0.126037058,0.356843585,1
-0.034879087,-0.55884883,-0.587884274,0.545946437,1
-0.148838301,-0.558071438,-0.835166708,0.459688923,0
-1.600040104,2.334016193,1.393455418,0.175584004,0
0.319717155,1.801410036,-0.444823905,-1.176427918,0
2.674473448,1.018636895,-1.015971244,-1.285644189,0
-0.1313502,-1.231609693,-0.656615164,1.078209338,1
-1.049201217,-0.438360942,1.481735359,1.266491767,0
1.852773253,1.757659034,0.767869497,0.510517279,1
-0.315767876,0.089067053,-0.718942768,0.031865302,0
-1.173463035,0.255266634,0.239897433,0.575546623,0
-0.222840116,-0.20036236,1.784107143,-0.163597042,1
2.317916998,1.195568448,1.355224336,0.395823039,1
0.205590243,2.601165587,0.726694058,0.703181126,1
0.563872308,0.070141128,0.037198336,1.549594518,1
0.555623864,0.392484597,2.12528957,-0.756073906,0
-0.657684317,0.567318177,0.947292469,2.224843966,1
0.15093551,0.520836651,0.15929273,0.952254179,0
0.416843724,0.727750387,0.126700075,-1.632066781,0
0.761372607,1.34302215,0.376347429,1.654508779,1
1.444605203,-0.694812571,0.259794997,0.155656406,0
-0.197934507,1.538906344,-1.015321925,1.305498588,0
-0.586028581,-0.711046538,-1.06569758,-0.235963902,0
0.070658741,-0.237765244,-1.311515616,-0.848801422,0
0.891428705,2.395842028,1.985165116,1.2266738,1
0.32137792,-0.447147016,1.153157495,0.42576936,0
-0.536615965,1.311557959,0.319172583,0.832784325,0
0.500278934,-1.380737375,-0.825863597,0.558464556,0
0.216701032,1.610319128,0.968100563,-0.194133323,1
1.547677811,-0.935732007,0.625566508,2.028200817,1
1.012147512,0.572159656,2.029354311,1.65005894,0
1.923945834,0.717675648,1.16979336,0.907383225,1
-1.495618365,-0.187277371,0.07670073,-1.727784873,0
0.800694498,2.080268058,-0.207599043,0.098641188,1
0.825799661,-0.806685516,-0.583599569,-0.645690078,0
0.720833958,1.164065542,-0.30199628,-1.558732353,0
-3.313970465,-0.933905223,1.66721551,0.83458204,0
-0.786939992,0.31487453,-0.945280909,0.097459054,0
2.236295799,-0.475849957,1.81533905,2.110806064,1
0.195028079,2.306330015,2.003090685,0.624723526,1
-0.106177858,0.461268328,0.790945375,1.482859288,0
-0.457435775,0.504764721,0.56175424,-0.048136718,1
2.064566369,0.957453247,1.858145942,0.424508168,1
0.024268245,-1.283449563,0.633701806,-1.842177895,0
-1.377909826,-1.498526494,-0.290379516,-0.077426227,0
1.863945251,2.140383684,0.811083326,1.117723014,1
0.135272544,2.351830392,0.978936791,-0.551052576,1
-0.257806778,1.23209883,0.515180875,-0.285789469,1
0.609320021,1.041731392,0.643421689,1.296634607,1
-0.210195946,1.072468978,1.697862807,0.905833919,0
0.511178349,1.776659568,1.170531258,-0.668988867,0
-0.730067772,0.51283483,1.072230598,0.409498113,0
0.85197355,-0.967783238,1.748584475,1.610038213,1
-0.172048602,0.140769822,-0.185792539,1.170053332,1
-0.945423481,0.316894209,0.994193811,0.003157205,0
0.491596102,1.619292753,1.099351621,0.969100434,1
0.676077754,0.88596527,0.793312775,1.982314419,1
-1.792643992,0.599694074,0.746384628,-1.215634721,0
-0.40896277,-0.592752372,0.251602894,-0.764861031,0
2.217316093,0.610508069,0.958473522,1.836039066,1
0.102404826,-0.971785002,0.181351281,-0.37410869,0
-0.135630934,0.289418865,1.75073053,-0.212560416,0
0.381150746,1.925307045,0.064134475,1.429406785,1
1.897360382,1.534105168,0.481271872,2.078008915,1
0.502507661,0.8350854,-0.146848791,-0.079206674,0
0.420067159,0.063104406,0.523262726,-0.319981191,0
0.025333592,2.274760758,0.950399906,0.462254757,0
-0.016100917,0.027143777,0.560308346,1.312261152,1
-0.979461231,1.163490622,1.89628124,0.382317402,0
1.352237122,-0.981170329,-0.47183521,1.4687352,1
-0.080912612,-0.832418395,-0.587599074,-0.127253324,0
-0.457463548,0.999099601,0.411735215,0.687974197,0
2.90301988,0.929382601,0.995740574,2.526674108,1
1.114225113,0.338865977,0.223216314,-1.197474503,0
1.152280279,0.678964988,2.189597644,-0.303570516,1
-0.018660434,0.003179379,2.015091219,0.007910117,0
0.320193825,1.846144673,1.37481196,2.339832096,1
1.106137453,-1.209120441,-0.502070775,1.021827018,0
-1.000125313,0.219264183,-1.177464472,1.422585862,0
0.787430534,0.016127052,0.441082761,0.744085886,1
-0.659838417,0.764449859,1.064270713,0.485495725,1
0.531049954,0.628208728,1.771604094,0.179759472,1
0.641337934,-0.713167453,0.770688882,1.137997575,0
0.221179489,-0.485061802,-0.377225251,1.484612798,1
0.626649998,0.682332093,-1.436667001,0.525083813,0
1.901424128,2.447690146,-0.202778891,0.349682892,1
1.032119287,1.875450758,-1.13723422,1.26420695,1
-1.610227031,-1.336766034,-2.572748691,0.227798029,0
2.690406836,-0.59350052,-0.988047625,-1.611009619,0
-0.524579287,-0.695875075,-0.232815619,0.170071407,1
1.092910958,1.838753246,1.08472368,0.579150636,1
0.63075717,0.211838161,2.183855627,0.486375732,1
-0.519483103,-0.699012395,-2.661536661,0.26203011,0
1.338272642,0.9520155,1.696656695,-0.854854982,1
-0.911372854,-0.555311414,-0.272132757,0.887812406,0
-0.115945825,1.541394049,0.386541761,0.879115471,1
-0.542401629,-0.611538966,0.730424966,-0.359701026,1
1.53292563,0.240888234,0.340816656,-1.710335947,1
-0.761237324,-0.478953313,0.105295057,-0.793307424,0
0.39159759,0.113984637,-0.095912557,-0.336279162,0
-1.280573148,-1.43510323,0.774200867,-0.828728758,0
-0.11391111,0.020292787,1.24031496,0.335244149,1
-2.028778719,0.19715919,-1.666865205,-0.530098262,0
0.09147766,0.857741932,0.27989458,0.191448024,1
1.785128145,-0.411555337,1.424699459,2.680561863,0
0.815654901,-0.322053217,0.371906602,-0.196679877,1
0.667770465,1.421677108,-0.174337911,1.989847965,1
-0.148166219,-0.430623071,0.691025241,0.732548768,1
-1.002805815,1.456645573,-0.291435015,-0.810005385,0
-0.281780555,0.424679499,0.377570106,0.342055727,0
1.33104988,0.284195515,-0.644277626,0.261711413,1
1.524042684,0.933090699,-1.530472489,3.368389533,1
-0.255186301,1.518509104,1.781275085,-0.427418748,1
0.466745792,-0.950662522,1.190647808,0.393974375,0
0.673895942,0.483961798,0.170748315,-0.801422427,0
-0.272853599,1.144161388,0.088525537,0.769702637,1
-0.744847851,0.604756963,1.91712197,-0.014817168,0
0.363904757,-0.880792734,0.856717486,2.60436249,0
-0.477877094,-0.638239751,-1.382507322,-1.006230914,0
1.875512467,2.058489775,0.845734874,-0.24430777,0
0.296237611,1.200373377,-2.501248552,-0.72809609,0
-0.774280533,0.564269962,2.6323149,0.55012398,1
0.482958115,1.696401697,0.992159694,0.576529257,0
0.128158758,-0.956211977,-0.257208224,-0.946675707,0
0.490647849,1.348916527,0.532186971,0.78795997,1
-0.480991169,1.346055748,-1.809426611,-0.037016788,0
0.080103411,-1.201226376,-0.546736533,0.707350483,1
0.925312999,-0.344322819,-0.324394312,-1.051059522,0
0.147123789,1.427272712,1.67894152,0.338854673,1
-1.00422586,-1.06589244,1.258473147,0.803101077,1
0.978793133,0.129055383,0.323277872,0.87032521,1
0.884700929,0.829044694,0.189176782,-0.478273025,0
-0.488634795,-1.101134377,0.738833463,-0.262480269,1
-1.115658459,0.739815771,-0.13960551,0.429946746,0
-1.562571185,0.739008575,-1.643830462,-0.967739119,0
1.542554846,1.087620115,0.938491853,1.081150001,1
1.81572528,0.439098447,1.407997128,2.020876689,1
1.012407283,1.981278418,0.214422793,1.528667695,1
-1.233366977,0.50274387,1.595133271,1.034237062,1
0.096201809,2.37099568,0.837290972,0.261835524,1
1.410986861,2.09163527,0.947142524,1.053494341,1
0.330933913,1.346251648,1.468895469,-0.748934281,1
-0.186919701,-0.925507896,1.038962011,-1.150225677,0
1.636094631,0.025195287,-0.020471015,-0.960860544,0
2.53709475,0.517059504,1.094615135,0.498798528,1
-1.118552839,-0.046017149,-1.465126539,0.007550719,0
-0.560469473,-0.076514441,-0.56855227,-1.698264531,0
0.891234256,-0.472887035,2.313927087,1.887248641,1
0.894636848,-1.040643544,2.079071903,1.308368181,1
0.111753256,1.629643238,-0.517685441,0.736060149,0
1.382168573,1.568054944,1.988491247,0.083287773,1
0.431832928,0.100476714,-0.374723737,1.353883955,1
2.188317994,1.558802324,0.667608329,1.294984894,1
0.732743653,-1.62857931,-0.795046104,-1.38159901,0
2.077455557,2.808669659,2.677662974,1.721578437,1
1.506678594,0.137471427,0.559893469,-0.654436122,0
0.196304251,-0.427165616,-1.544494073,-1.083196375,0
0.832119485,1.217059772,-0.702533083,0.92958237,0
0.176754044,1.518577428,-0.090997155,-1.178150099,1
0.590201534,-2.49809183,-0.723929281,0.111635947,0
-0.04168893,0.897251485,0.28090384,-0.015750689,1
1.661742798,-0.026035298,-1.145626784,0.721665847,0
1.000767932,1.46160641,1.870834107,-0.19120003,0
0.374960524,0.118913571,1.079468816,0.835556641,0
-0.096638279,1.347516177,1.418317351,1.625921498,1
0.570940197,0.142939793,-0.336416524,-0.097237646,1
0.371786636,-1.590971508,-0.180343929,-0.449089896,0
-0.993052196,-0.195720179,-0.309506737,0.456952923,1
1.827760487,1.855784352,-0.484521863,1.156179393,1
-0.355048979,-0.174888455,0.101524288,-0.031689469,0
-1.508428172,-0.34317933,0.284498505,-1.854640238,0
1.395267281,1.470333859,0.201092688,1.651074087,1
0.186035045,0.760358188,-0.63148428,1.371175906,1
-0.646344983,2.288071229,1.838114371,1.072621912,1
0.023438391,0.044756802,0.327621482,1.121334123,1
1.55917453,2.28097113,0.754623786,1.442774902,1
-1.052587579,-0.479801519,0.130387336,0.148456604,0
1.355873581,2.413670148,1.976970746,1.078527452,1
1.243738452,1.261042617,-0.646845825,0.03885131,0
0.501252452,0.511829528,1.001842985,0.357559032,1
-0.123441515,1.536442067,0.36845758,0.664090087,1
-0.448839988,1.829575044,-1.135449325,1.862562121,1
1.541651831,-0.18700885,2.134794522,0.479748471,1
-0.721583011,0.879933223,0.509537015,2.696203495,1
0.193230516,-0.376749808,-0.190287437,0.022808573,1
0.026258022,2.2880725,-0.215293613,0.162093836,1
0.379592689,-0.265352713,0.953271326,0.507584189,1
0.218910668,0.378717501,1.004279149,0.552912074,1
2.406377944,0.824675346,-0.523074945,0.0780787,0
1.215486127,-2.411788416,0.772462476,-0.062635192,0
0.055854166,1.600115611,0.017284219,0.587865613,1
-1.029264065,1.432472155,0.754415178,0.364603133,1
0.716676786,-0.124794958,1.238271934,-1.022765339,0
-3.180405349,1.562752526,-0.391670289,2.261730586,0
-0.054414369,-0.136071446,0.89434547,-0.885995269,0
2.37378296,-0.669012548,0.659603726,1.249705964,1
0.419875775,0.832828967,0.05659797,1.419472322,1
2.766212288,0.411015805,0.3536498,0.523466801,1
0.054698208,-0.82967753,0.874632406,2.016443097,0
-0.876510708,-1.831635634,-1.534965398,-2.518989972,0
0.748561932,0.163958214,0.089602818,-1.099604267,0
0.651907987,1.300267514,2.042509266,0.519263655,1
0.371772974,-0.673223596,1.312578432,2.494291535,1
2.157962168,1.460743568,-0.197407379,0.962211721,1
-1.005695751,-0.847096603,-1.422847466,0.520183922,0
0.285666518,0.015673358,2.348350351,-1.48931019,1
2.338902345,0.052428499,2.225361054,1.856438598,1
1.524126639,0.622996374,-0.788525582,1.580744219,0
0.715242492,-0.500408521,-0.645081534,0.346736822,0
1.807638797,-0.621701337,1.080146118,-0.87004531,1
0.354527657,0.797103333,1.746873817,-0.106048324,1
1.36012325,1.209449943,0.818970345,0.476785382,1
-0.085946349,-0.214274684,0.140234416,0.545169864,0
-0.58137639,0.117843957,-0.738665637,-0.326406846,0
-0.499623472,0.401220191,0.543817981,-0.509274858,0
-1.29446406,0.167157089,0.377632824,-1.396870699,0
0.9648294,0.312570946,0.879853444,0.123584725,0
-1.070684341,-0.131569188,-0.419449933,-0.484420194,0
-0.470248937,0.167852773,2.214316571,0.112574084,1
0.660384544,1.48551153,0.384911815,-0.115608976,1
0.199521359,0.786091349,0.977359039,0.206907464,1
0.848017199,0.741448188,1.313961673,-1.860744464,0
-0.542585602,-0.410986496,0.179413977,0.796519724,0
0.746971383,-0.913271199,3.205478051,2.360652904,1
-0.436763981,0.589967517,1.660416249,1.399050095,1
-1.578860312,1.673204804,0.707151624,0.903520139,0
1.376464705,0.146773943,0.40240914,-0.74676384,0
-1.237961585,1.429375614,0.73294942,1.119692219,1
0.613848651,1.133804105,0.113783601,0.098812655,1
3.174527386,1.484227003,0.909780967,-0.265416109,1
-0.917792409,-0.526769102,1.56879935,-1.045667936,0
-1.596583583,1.609659638,1.465876675,-1.749859708,1
2.194235375,0.515703233,-0.089490469,2.429857423,1
1.690279496,-1.268343009,-0.499129644,0.809528867,1
0.410351453,-0.872515562,1.088448354,1.874467927,1
0.360256759,1.27436007,0.724789382,1.329080286,1
1.483294385,1.234597208,-0.561577367,0.612438055,1
-0.156842826,1.575810958,-1.928042129,-0.202703977,0
-1.083042625,0.646962097,-0.741915602,2.573932564,1
0.406015328,1.187194671,1.283529396,0.557371887,1
0.782590501,1.197644084,1.864089867,0.727517534,1
-1.717231552,0.495658433,1.521001825,-0.676289034,0
1.951841748,-0.933336841,1.6962925,0.021559215,1
1.569856804,-0.047409288,-0.250892708,0.912949199,0
1.923667929,1.053984014,-0.019397762,-0.553628477,0
-0.64968287,-0.006473765,-1.713140828,0.165506225,0
-1.504380538,1.57995784,-0.528667601,1.609323761,0
-0.710099448,-0.175506193,1.501915999,2.633437209,1
-1.003214877,-0.707931901,-1.070513443,-1.151037245,0
-0.510811914,0.100035544,2.049199964,0.317502327,1
0.299875888,-0.775300625,-0.076431367,-0.43732014,0
-1.054941139,-0.143392176,-0.008107376,-0.097246511,0
1.562395224,-1.404250518,1.051348616,0.110605329,1
1.998025099,-0.679670851,1.254774126,0.724098248,1
0.985863087,-0.065267252,-1.373513665,-1.13918775,1
0.897751032,-1.358677972,0.648675345,0.429463386,0
-0.144742929,-1.0113222,-0.57346204,1.01173318,0
2.233475984,0.150332561,-0.476625682,1.705115689,1
1.128273789,2.633179724,0.022353959,1.332111621,1
-1.481239396,0.594275329,0.108030288,-1.256482425,0
1.076498321,0.622384426,-0.499464004,0.060303492,1
-0.255122371,-1.367184375,0.752390414,1.677900616,0
0.557989423,-0.60430234,-0.673103585,-0.455758989,0
1.297337057,2.135831034,1.688396966,0.441666281,1
-1.296084563,0.964087095,0.409624872,0.477748645,0
-0.732479041,-2.747665931,-1.325565671,0.599473716,0
-0.407113892,0.685699026,-0.469538793,-0.651718799,0
-0.501782326,1.795675756,2.052251669,-0.066353369,1
-0.101323047,0.417624999,-1.005328297,-1.514508609,0
0.541771882,1.451877241,0.762580474,0.499060838,1
0.10464964,0.677131,-0.130317263,-0.676835554,0
2.593026922,0.86130055,-0.214005676,2.297855461,1
0.186107613,0.218734795,-0.804812113,0.548218269,0
0.543424654,-0.660498053,0.112670118,1.203750149,0
0.985969337,-0.84842052,-1.431802162,0.874815461,0
-1.057748025,0.228019001,-1.108586,-1.275685182,0
0.801679982,0.416511465,-0.529349704,0.04865695,0
0.779211231,-0.736205037,-0.854170552,0.250052984,0
-1.717735182,-0.374010547,1.389273046,1.417658585,0
0.667929988,1.241482727,1.494594043,-0.568846071,0
1.550169329,0.100204784,2.277414111,0.254505793,1
1.430766224,-0.286250813,1.172582356,-1.039303118,0
1.130070963,0.871349291,-0.106068249,-0.483605165,1
0.799853389,-1.727849861,-0.171076133,0.74699705,0
0.909708221,-1.036544464,0.24639372,0.174932711,0
1.434300093,0.528407696,-1.694746998,2.114248513,1
1.194395723,2.070441999,0.427289645,-0.040143367,1
-1.02343688,0.593851128,-0.559657647,1.391642032,1
0.80966491,-0.213889445,-1.492129833,-0.593661849,0
1.832331885,0.952143706,0.601208449,-0.909356573,1
-0.654628371,-1.811749593,-0.868466531,-1.397281986,0
-1.302797965,1.27429153,1.858692273,0.8349802,1
0.699246654,-0.864781483,0.300538822,0.858300579,0
-0.314055893,0.181050451,1.800664679,-0.150538216,0
0.895965061,1.690875123,-0.569661147,-0.02731525,0
0.723494421,-1.402174225,-1.27020839,-1.446130154,0
0.261657891,0.826237726,1.62215042,-0.962215269,1
-0.458924758,1.213385969,-1.126651178,2.509229453,1
0.703236564,0.052063038,2.081557705,1.967403631,1
1.183969296,0.500026115,0.632448466,1.642527879,1
-0.988543361,1.727115182,-0.790486461,-1.620538731,0
-0.973464793,-1.189358703,1.541148768,0.135452098,0
-0.947488519,-0.131657748,-0.086138395,-1.536141296,0
-1.488557709,-1.830999875,0.62575702,0.576133407,0
0.429481626,0.005450307,-0.589467996,0.642639701,0
0.213697101,-0.903658016,-1.038717081,-0.977212711,1
1.412075303,0.636298213,-0.714831132,1.246531138,1
-1.530692614,1.050572064,0.379043934,0.791347763,0
2.148466327,-0.240774998,0.961546124,-0.639547411,1
0.773031957,-1.467733487,-1.174734037,1.646105302,0
0.602161653,-0.954415328,-0.811029068,0.57570243,0
1.246833757,0.017957697,0.202056139,1.37268582,0
-0.754437868,-2.447899238,0.308150684,-0.453689995,0
2.66862299,-0.155800424,-0.407090042,1.129211848,1
1.934489791,-0.301389936,-0.310940497,-0.339553059,0
1.185397133,1.960872757,0.263256823,0.000634041,1
2.669555185,-0.90067189,0.557215859,1.189695714,1
2.98788985,0.192427307,-0.348520302,2.319530198,1
-0.490257672,1.116469946,0.687753685,0.072306207,1
1.291283154,1.710381088,0.644671328,-1.598185995,0
1.897051775,-0.652412846,0.184389202,2.141199695,1
1.237031298,-0.096303416,2.603750832,1.840967677,1
0.848542493,0.94733859,0.158498028,-1.786293243,0
1.600240892,0.980724328,0.505200823,-0.467991838,1
2.204600977,0.734104931,1.276619222,1.501596306,1
0.254635812,1.047791955,-0.10701804,1.923213047,0
-0.035972753,0.47627078,-0.256126554,0.206012076,0
-0.571540275,0.793120814,0.750333546,1.494616597,1
0.835942228,1.020588892,-0.581485347,0.917045391,0
0.30727383,1.112219798,-0.544466478,0.286724586,0
-0.602590201,1.66156216,-0.077940426,0.527960041,1
-0.046719934,2.981153012,1.15433257,0.836620319,1
-0.172667282,0.464595036,0.070949414,2.060055694,0
-1.340731508,0.849490998,-0.25540779,0.184207532,0
2.439479374,0.551160725,-0.254718349,0.391412653,1
-1.160283538,0.796778797,0.641902251,-0.250075958,0
-0.399690915,0.734578432,-1.048655403,-0.800295384,0
-0.241245225,-0.029399279,-0.644142959,-2.830633784,0
1.167627726,0.917225734,-0.48085645,0.935053787,0
-0.639911492,0.170437245,-2.03543555,-0.58275278,0
-0.236690733,0.796150225,1.597707011,-1.227515623,1
-0.616852696,-0.07601775,1.614506548,-1.093706095,0
0.019443328,-0.833592138,-0.394569995,1.486121912,0
0.432903317,0.621394524,2.360930232,0.191756182,1
1.022984652,-0.151283582,-1.787487154,2.095665766,1
1.152279628,-1.376765694,-2.362595388,0.030875388,0
0.520509868,0.741204044,2.201358622,1.441639122,1
0.557587728,3.452502646,-0.477489598,-1.302083637,1
-0.658483941,1.305194561,-1.077440066,0.160499472,0
-1.964987938,0.899783866,0.740516705,1.637044544,1
-1.927683466,-0.482902685,0.542278227,1.41334509,0
1.112651184,1.979127269,0.659363139,0.645294093,1
-0.984895985,1.220321488,1.856135497,0.47503885,0
1.595689535,0.327139276,-0.985253495,0.812351778,0
-0.192364308,0.819132627,-0.238569688,-0.329276208,0
0.426257675,1.641275258,-0.107334262,-0.259165368,0
0.99742891,2.458157895,-0.301675201,0.659007224,0
1.424416235,-0.629091481,-1.424146521,1.322576619,1
0.153834687,2.018121862,-0.126259136,0.417673379,0
-0.346596627,-1.671465254,0.156662913,-1.339235338,0
-0.33276733,-0.603666013,-1.984326748,0.4865122,0
0.17796409,-0.200218653,3.076230548,0.425046496,0
0.478964717,1.171694495,0.79510262,-0.522111869,0
0.7255554,-1.486533137,-1.259189585,1.60648757,0
-1.090798514,0.17612605,2.528650273,-0.268662497,1
1.309574338,1.689438439,0.836373487,0.245385037,1
-0.248271863,-0.404276268,1.255751575,0.335035627,1
-0.164554235,1.728833004,-0.422149892,0.988026551,1
1.056433163,3.143885824,2.72052318,2.156922691,1
-0.63515267,0.486854313,-1.270392328,-2.038978738,0
0.195680932,0.204378889,1.091698032,0.999137398,1
1.492318233,0.820268199,1.575124665,1.886180952,1
1.002780468,0.561779839,0.059726715,1.896188943,1
-0.332108224,0.268145301,-0.034203265,0.496858412,0
2.330277189,-1.073087632,0.998328483,1.727679568,1
0.174382467,-0.907664633,1.030257457,0.831944089,1
0.253411479,0.733385077,1.398505748,-0.904231374,0
0.941585125,2.196051041,1.082717323,0.830607334,1
1.292762369,1.083526597,1.711800461,-1.813921812,0
0.802395519,0.380040411,2.005062845,-0.35393031,1
0.869143954,-0.422304236,-0.138451717,-0.4226661,0
1.790322024,1.959230993,-0.462924647,3.173814687,1
0.457788746,0.407183196,0.326542089,0.822384274,0
1.082004059,1.170590256,-0.367403821,1.474437661,1
0.276748548,-0.789157463,0.626944915,3.242301091,1
-0.256903901,1.647405762,1.690676395,1.787658674,0
2.594187251,0.890781785,-0.175531316,1.460321204,1
0.048920746,-1.120999538,-0.583161958,0.446311815,0
-1.606315529,0.401501463,-0.127336802,1.020407811,0
-0.222419802,0.582460125,0.984561396,0.821337614,1
0.010706664,1.196671147,3.259857565,1.648388108,1
-0.348908237,0.524179181,0.572505279,0.539436321,1
-0.480082888,-0.284395745,1.235597672,-0.180952073,0
0.223988779,1.444430714,0.91249796,0.812178591,1
0.17147949,-1.266038922,0.750061667,0.157957579,0
1.227042401,1.122114211,0.361438879,1.134232984,0
0.014872869,-0.867682324,0.337185624,0.88366754,0
0.293417993,-2.606675028,1.564342041,-0.783537297,0
0.376815193,0.699550448,0.525890699,-0.167548682,0
-0.897761947,-0.018538616,1.057595262,-0.245221321,0
-1.732194803,0.289668537,-0.629686057,0.636338622,0
0.300826074,-1.982437092,-0.25910076,0.457450625,0
2.231228534,-0.187179732,-0.727140607,0.675489302,0
0.688974922,0.954956726,0.293733585,2.303625504,0
1.75801069,0.477471934,1.120427614,-0.697362096,1
0.917678609,-0.253342468,1.50137876,2.804697193,1
0.473162672,0.790815833,0.374058892,0.256102589,0
-0.890453609,0.342871373,0.741584934,2.484033974,0
1.685113145,0.366899026,0.72693668,-0.805210964,1
2.623627649,0.409623857,-0.122970077,1.581628346,1
0.054044372,1.373064426,1.433767096,-0.372031845,1
0.285721457,1.530349498,-2.619761827,0.27572532,1
0.487909914,0.077122588,2.143172892,0.53030541,1
0.684791601,0.457548161,0.104780552,0.637423072,0
-1.204879854,-1.032525828,0.404436842,0.940581147,0
0.929196435,1.191163883,3.029970296,0.289487642,0
0.220305095,-1.36965641,1.232413976,0.035293026,0
1.209315237,0.084543859,-0.76753924,-0.352615063,0
-0.102619606,0.46546836,0.183048582,0.067525512,1
0.768398568,-0.0453491,0.27707925,0.283667783,0
-1.790349709,0.799567799,-0.080477512,-0.950856455,0
0.554245622,1.375428068,0.882638556,-0.443228496,1
1.427495238,-1.864098283,0.276846452,0.918119361,0
-0.393929958,1.22734365,0.342989385,0.312227733,1
2.447764692,1.11385522,1.695006684,0.902566663,1
-0.288921428,0.702227377,0.519807423,0.221963584,0
1.014485767,1.397769511,0.025304817,-0.97630809,0
1.674483636,1.762289614,1.95590705,0.368986443,1
1.442625394,-0.419459379,0.19387783,-0.168377606,1
0.969271307,1.213664172,1.256327503,1.149208776,1
2.280101504,1.56344707,-0.251969379,2.189302928,1
-0.493550845,-1.140803406,0.830727754,-1.582840894,0
1.182109281,0.111962171,1.101648195,-0.484678903,0
-1.480653378,-0.577929622,0.08130239,0.508433948,0
0.245420249,-0.12111696,-0.780006678,0.435900945,0
-0.877807555,1.65130179,-0.891886452,-0.969834339,0
-1.53432526,0.704815968,2.058045918,-0.411898633,1
1.356626209,-1.195948191,0.902006283,1.755328388,1
0.315627644,-1.3803707,-0.826291067,1.993838761,0
-0.088266896,0.540938141,0.238887084,1.357961188,0
1.042369465,2.06886203,-1.203924723,0.086374006,1
-0.447191944,-0.101517589,0.638927417,3.21649398,1
-0.175926326,1.098647264,0.449941669,-0.815151427,1
-1.562102207,-0.26615433,1.813864702,1.516498949,1
1.833341534,2.213343859,3.012681559,0.120407944,1
0.893961778,0.887724936,-1.506959371,-1.557886034,1
-1.612192191,1.116988983,1.297245624,0.591882806,1
1.237008783,0.815911723,-0.381982558,2.431977741,0
0.200899014,0.623649574,-0.988025411,0.19449614,1
-0.431789058,-0.541934742,0.204570173,0.890474302,1
-0.332176812,-0.373124773,0.506121185,0.829408599,1
-0.635210721,-0.326248222,0.239426196,-0.801671279,0
0.185903668,-0.87784136,1.103650963,-0.069962647,0
2.17119363,0.762775929,1.207110002,0.051881515,1
-0.451631698,1.008125239,2.389822018,-0.035856643,1
0.272183447,-1.520806734,0.314006346,-0.18490622,0
-0.059829339,1.688729823,0.192358678,0.865546415,1
-0.143032559,1.119741709,-0.724886511,-0.980766021,1
-0.053109075,-1.338074512,0.224928296,1.251715074,1
-0.410356328,1.014860058,-0.432594462,0.686255327,0
